ID,NAICS_CODE,NAICS_DESC
43075024,622310,SPECIALTY (EXCEPT PSYCHIATRIC AND SUBSTANCE ABUSE) HOSPITALS
56776301,622310,SPECIALTY (EXCEPT PSYCHIATRIC AND SUBSTANCE ABUSE) HOSPITALS
137276092,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
143475115,622310,SPECIALTY (EXCEPT PSYCHIATRIC AND SUBSTANCE ABUSE) HOSPITALS
76977598,622310,SPECIALTY (EXCEPT PSYCHIATRIC AND SUBSTANCE ABUSE) HOSPITALS
78378539,622310,SPECIALTY (EXCEPT PSYCHIATRIC AND SUBSTANCE ABUSE) HOSPITALS
140776548,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
62671639,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
7576513,622210,PSYCHIATRIC AND SUBSTANCE ABUSE HOSPITALS
7779720,622210,PSYCHIATRIC AND SUBSTANCE ABUSE HOSPITALS
16276208,622210,PSYCHIATRIC AND SUBSTANCE ABUSE HOSPITALS
23475402,622210,PSYCHIATRIC AND SUBSTANCE ABUSE HOSPITALS
27377074,622210,PSYCHIATRIC AND SUBSTANCE ABUSE HOSPITALS
27577090,622210,PSYCHIATRIC AND SUBSTANCE ABUSE HOSPITALS
27777054,622210,PSYCHIATRIC AND SUBSTANCE ABUSE HOSPITALS
27977090,622210,PSYCHIATRIC AND SUBSTANCE ABUSE HOSPITALS
42975093,622210,PSYCHIATRIC AND SUBSTANCE ABUSE HOSPITALS
49075090,622210,PSYCHIATRIC AND SUBSTANCE ABUSE HOSPITALS
54676384,622210,PSYCHIATRIC AND SUBSTANCE ABUSE HOSPITALS
56476301,622210,PSYCHIATRIC AND SUBSTANCE ABUSE HOSPITALS
57775251,622210,PSYCHIATRIC AND SUBSTANCE ABUSE HOSPITALS
136275605,622210,PSYCHIATRIC AND SUBSTANCE ABUSE HOSPITALS
141776001,622210,PSYCHIATRIC AND SUBSTANCE ABUSE HOSPITALS
142877035,622210,PSYCHIATRIC AND SUBSTANCE ABUSE HOSPITALS
71176549,622210,PSYCHIATRIC AND SUBSTANCE ABUSE HOSPITALS
71878229,622210,PSYCHIATRIC AND SUBSTANCE ABUSE HOSPITALS
71978216,622210,PSYCHIATRIC AND SUBSTANCE ABUSE HOSPITALS
77577450,622210,PSYCHIATRIC AND SUBSTANCE ABUSE HOSPITALS
82478626,622210,PSYCHIATRIC AND SUBSTANCE ABUSE HOSPITALS
1696790,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
496706,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
2596746,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
279606,622310,REHABILITATION HOSPITALS (EXCEPT ALCOHOLISM DRUG ADDICTION)
575013,622310,REHABILITATION HOSPITALS (EXCEPT ALCOHOLISM DRUG ADDICTION)
1376015,622310,REHABILITATION HOSPITALS (EXCEPT ALCOHOLISM DRUG ADDICTION)
4777707,622310,REHABILITATION HOSPITALS (EXCEPT ALCOHOLISM DRUG ADDICTION)
5176021,622310,REHABILITATION HOSPITALS (EXCEPT ALCOHOLISM DRUG ADDICTION)
6079106,622310,REHABILITATION HOSPITALS (EXCEPT ALCOHOLISM DRUG ADDICTION)
8178526,622310,REHABILITATION HOSPITALS (EXCEPT ALCOHOLISM DRUG ADDICTION)
12177304,622310,REHABILITATION HOSPITALS (EXCEPT ALCOHOLISM DRUG ADDICTION)
36279415,622310,REHABILITATION HOSPITALS (EXCEPT ALCOHOLISM DRUG ADDICTION)
48078258,622310,REHABILITATION HOSPITALS (EXCEPT ALCOHOLISM DRUG ADDICTION)
135478414,622310,REHABILITATION HOSPITALS (EXCEPT ALCOHOLISM DRUG ADDICTION)
141976104,622310,REHABILITATION HOSPITALS (EXCEPT ALCOHOLISM DRUG ADDICTION)
78278539,622310,REHABILITATION HOSPITALS (EXCEPT ALCOHOLISM DRUG ADDICTION)
79375961,622310,REHABILITATION HOSPITALS (EXCEPT ALCOHOLISM DRUG ADDICTION)
79776086,622310,REHABILITATION HOSPITALS (EXCEPT ALCOHOLISM DRUG ADDICTION)
81276015,622310,REHABILITATION HOSPITALS (EXCEPT ALCOHOLISM DRUG ADDICTION)
82676234,622310,REHABILITATION HOSPITALS (EXCEPT ALCOHOLISM DRUG ADDICTION)
16076208,622310,SPECIALTY (EXCEPT PSYCHIATRIC AND SUBSTANCE ABUSE) HOSPITALS
28477004,622310,SPECIALTY (EXCEPT PSYCHIATRIC AND SUBSTANCE ABUSE) HOSPITALS
139675063,622310,SPECIALTY (EXCEPT PSYCHIATRIC AND SUBSTANCE ABUSE) HOSPITALS
71276504,622310,SPECIALTY (EXCEPT PSYCHIATRIC AND SUBSTANCE ABUSE) HOSPITALS
1836049,622210,PSYCHIATRIC AND SUBSTANCE ABUSE HOSPITALS
11536532,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
6936853,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
2735960,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
4336526,622210,PSYCHIATRIC AND SUBSTANCE ABUSE HOSPITALS
8636535,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
2796813,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
596744,622210,PSYCHIATRIC AND SUBSTANCE ABUSE HOSPITALS
8928805,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
9028144,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
7852732,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
5683704,622210,PSYCHIATRIC AND SUBSTANCE ABUSE HOSPITALS
10860657,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
43995476,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
26193436,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
40393110,622210,PSYCHIATRIC AND SUBSTANCE ABUSE HOSPITALS
10295336,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
10391790,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
11291740,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
9868131,622110,CHILDREN'S HOSPITALS GENERAL
5580446,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
26790250,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
27790291,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
33791352,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
16392543,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
39292220,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
185394109,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
7293210,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
8894553,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
38295817,622210,PSYCHIATRIC AND SUBSTANCE ABUSE HOSPITALS
48395816,622310,REHABILITATION HOSPITALS (EXCEPT ALCOHOLISM DRUG ADDICTION)
12892626,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
15630742,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
12930308,622310,SPECIALTY (EXCEPT PSYCHIATRIC AND SUBSTANCE ABUSE) HOSPITALS
13430327,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
18431792,622210,HOSPITALS PSYCHIATRIC (EXCEPT CONVALESCENT)
5230014,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
7030458,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
4030830,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
9631558,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
15946804,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
19731602,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
9530529,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
2730643,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
16062982,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
7170508,622310,REHABILITATION HOSPITALS (EXCEPT ALCOHOLISM DRUG ADDICTION)
16270068,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
9371418,622310,SPECIALTY (EXCEPT PSYCHIATRIC AND SUBSTANCE ABUSE) HOSPITALS
12053913,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
19971446,622310,REHABILITATION HOSPITALS (EXCEPT ALCOHOLISM DRUG ADDICTION)
16071232,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
6870433,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
10170445,622310,SPECIALTY (EXCEPT PSYCHIATRIC AND SUBSTANCE ABUSE) HOSPITALS
15770433,622310,SPECIALTY (EXCEPT PSYCHIATRIC AND SUBSTANCE ABUSE) HOSPITALS
12570444,622210,PSYCHIATRIC AND SUBSTANCE ABUSE HOSPITALS
1670535,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
14671103,622210,PSYCHIATRIC AND SUBSTANCE ABUSE HOSPITALS
24091730,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
34491911,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
39094110,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
182096919,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
4149048,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
3549047,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
249080,622310,SPECIALTY (EXCEPT PSYCHIATRIC AND SUBSTANCE ABUSE) HOSPITALS
9548116,622310,REHABILITATION HOSPITALS (EXCEPT ALCOHOLISM DRUG ADDICTION)
8648439,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
181840121,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
181742223,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
182120889,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
11048071,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
6048093,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
10948075,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
10348307,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
12948054,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
17948236,622310,SPECIALTY (EXCEPT PSYCHIATRIC AND SUBSTANCE ABUSE) HOSPITALS
5348764,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
12248601,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
13848723,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
5048413,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
11249455,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
349707,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
11348661,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
8548850,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
6449503,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
6749503,622310,SPECIALTY (EXCEPT PSYCHIATRIC AND SUBSTANCE ABUSE) HOSPITALS
7449855,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
15348236,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
2757732,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
1157730,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
357252,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
670809,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
181671459,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
2957783,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
257029,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
1457226,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
115,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
1057201,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
5157442,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
7157059,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
8057105,622310,SPECIALTY (EXCEPT PSYCHIATRIC AND SUBSTANCE ABUSE) HOSPITALS
1084721,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
115113501,622310,SPECIALTY (EXCEPT PSYCHIATRIC AND SUBSTANCE ABUSE) HOSPITALS
11998027,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
14898168,622210,PSYCHIATRIC AND SUBSTANCE ABUSE HOSPITALS
1984003,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
3984337,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
5584713,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
166784511,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
384302,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
1384341,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
4184501,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
166184097,622210,PSYCHIATRIC AND SUBSTANCE ABUSE HOSPITALS
1684041,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
4984790,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
3284094,622310,REHABILITATION HOSPITALS (EXCEPT ALCOHOLISM DRUG ADDICTION)
2084759,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
2384107,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
1484088,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
3784120,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
884741,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
7284107,622310,SPECIALTY (EXCEPT PSYCHIATRIC AND SUBSTANCE ABUSE) HOSPITALS
166884143,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
4084341,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
5884020,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
2884403,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
4484532,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
7384043,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
684651,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
4784074,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
1884405,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
2584057,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
5784060,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
5084113,622110,CHILDREN'S HOSPITALS GENERAL
5984065,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
167284106,622210,PSYCHIATRIC AND SUBSTANCE ABUSE HOSPITALS
2984102,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
4684701,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
3484103,622110,CHILDREN'S HOSPITALS GENERAL
184010,622310,SPECIALTY (EXCEPT PSYCHIATRIC AND SUBSTANCE ABUSE) HOSPITALS
5184124,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
2284107,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
2784057,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
4284066,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
3384112,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
3884606,622210,PSYCHIATRIC AND SUBSTANCE ABUSE HOSPITALS
1284604,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
166484604,622310,SPECIALTY (EXCEPT PSYCHIATRIC AND SUBSTANCE ABUSE) HOSPITALS
7184075,622210,PSYCHIATRIC AND SUBSTANCE ABUSE HOSPITALS
12923502,622310,SPECIALTY (EXCEPT PSYCHIATRIC AND SUBSTANCE ABUSE) HOSPITALS
15223455,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
1922911,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
9423805,622310,REHABILITATION HOSPITALS (EXCEPT ALCOHOLISM DRUG ADDICTION)
10023226,622310,REHABILITATION HOSPITALS (EXCEPT ALCOHOLISM DRUG ADDICTION)
9823226,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
8823116,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
499901,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
1199576,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
1699615,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
15923851,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
1385344,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
756671,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
3572519,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
3059526,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
22,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
44132214,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
9,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
181992055,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
11,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
19834474,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
91336302,622310,SPECIALTY (EXCEPT PSYCHIATRIC AND SUBSTANCE ABUSE) HOSPITALS
58075246,622310,REHABILITATION HOSPITALS (EXCEPT ALCOHOLISM DRUG ADDICTION)
27,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
28,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
19,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
8,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
52075503,622310,SPECIALTY (EXCEPT PSYCHIATRIC AND SUBSTANCE ABUSE) HOSPITALS
1320016,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
31433952,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
23132608,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
133,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
26733125,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
185012,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
13537212,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
175872205,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
3766701,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
1335233,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
799508,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
35,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
485016,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
37295116,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
2996766,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
28370806,622210,PSYCHIATRIC AND SUBSTANCE ABUSE HOSPITALS
37595901,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
1098312,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
74592592,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
29,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
1787301,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
60599723,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
475013,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
1487505,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
688340,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
4759022,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
9840351,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
11755404,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
2328719,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
5287420,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
10674859,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
4157570,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
1626624,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
1925701,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
177928546,622210,PSYCHIATRIC AND SUBSTANCE ABUSE HOSPITALS
2726504,622310,REHABILITATION HOSPITALS (EXCEPT ALCOHOLISM DRUG ADDICTION)
2924740,622310,REHABILITATION HOSPITALS (EXCEPT ALCOHOLISM DRUG ADDICTION)
2624970,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
3125601,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
625705,622310,REHABILITATION HOSPITALS (EXCEPT ALCOHOLISM DRUG ADDICTION)
4225276,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
5526757,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
4325301,622310,SPECIALTY (EXCEPT PSYCHIATRIC AND SUBSTANCE ABUSE) HOSPITALS
4626651,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
6125411,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
6226288,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
4824801,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
17025405,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
126101,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
225301,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
152726301,622210,PSYCHIATRIC AND SUBSTANCE ABUSE HOSPITALS
3025271,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
11637660,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
9038103,622110,CHILDREN'S HOSPITALS GENERAL
3326505,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
4726062,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
14515901,622310,REHABILITATION HOSPITALS (EXCEPT ALCOHOLISM DRUG ADDICTION)
4717821,622210,PSYCHIATRIC AND SUBSTANCE ABUSE HOSPITALS
5219408,622310,REHABILITATION HOSPITALS (EXCEPT ALCOHOLISM DRUG ADDICTION)
18718042,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
21216602,622310,REHABILITATION HOSPITALS (EXCEPT ALCOHOLISM DRUG ADDICTION)
5316507,622310,REHABILITATION HOSPITALS (EXCEPT ALCOHOLISM DRUG ADDICTION)
19316823,622310,REHABILITATION HOSPITALS (EXCEPT ALCOHOLISM DRUG ADDICTION)
24619607,622310,REHABILITATION HOSPITALS (EXCEPT ALCOHOLISM DRUG ADDICTION)
16215143,622310,REHABILITATION HOSPITALS (EXCEPT ALCOHOLISM DRUG ADDICTION)
11817055,622310,REHABILITATION HOSPITALS (EXCEPT ALCOHOLISM DRUG ADDICTION)
2217822,622310,REHABILITATION HOSPITALS (EXCEPT ALCOHOLISM DRUG ADDICTION)
24819122,622210,PSYCHIATRIC AND SUBSTANCE ABUSE HOSPITALS
23918848,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
8717604,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
20019023,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
21019063,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
24719047,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
13519140,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
6215425,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
17919010,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
22719355,622310,REHABILITATION HOSPITALS (EXCEPT ALCOHOLISM DRUG ADDICTION)
17115963,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
815009,622310,SPECIALTY (EXCEPT PSYCHIATRIC AND SUBSTANCE ABUSE) HOSPITALS
6415071,622310,SPECIALTY (EXCEPT PSYCHIATRIC AND SUBSTANCE ABUSE) HOSPITALS
5419114,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
27616407,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
6618301,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
22618105,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
20717901,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
1219380,622310,SPECIALTY (EXCEPT PSYCHIATRIC AND SUBSTANCE ABUSE) HOSPITALS
1415065,622310,SPECIALTY (EXCEPT PSYCHIATRIC AND SUBSTANCE ABUSE) HOSPITALS
1315202,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
11019301,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
7916652,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
21518015,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
3817105,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
3316915,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
23116735,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
24015213,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
13215501,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
9217756,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
12216901,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
18617522,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
2517325,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
6717042,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
938344,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
338320,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
16737404,622310,REHABILITATION HOSPITALS (EXCEPT ALCOHOLISM DRUG ADDICTION)
16837067,622310,REHABILITATION HOSPITALS (EXCEPT ALCOHOLISM DRUG ADDICTION)
11437660,622310,REHABILITATION HOSPITALS (EXCEPT ALCOHOLISM DRUG ADDICTION)
3037421,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
14437415,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
14937772,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
6938372,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
6638351,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
8637862,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
7237343,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
7337404,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
10337601,622310,REHABILITATION HOSPITALS (EXCEPT ALCOHOLISM DRUG ADDICTION)
81,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
16638133,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
12437166,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
13137203,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
837190,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
11138583,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
2337205,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
17438119,622310,SPECIALTY (EXCEPT PSYCHIATRIC AND SUBSTANCE ABUSE) HOSPITALS
5237043,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
537312,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
83,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
1537821,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
1237015,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
16037055,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
2537115,622210,PSYCHIATRIC AND SUBSTANCE ABUSE HOSPITALS
2037211,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
9438116,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
13937849,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
4837743,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
12337087,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
13538237,622310,REHABILITATION HOSPITALS (EXCEPT ALCOHOLISM DRUG ADDICTION)
16438024,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
15037804,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
2838104,622310,REHABILITATION HOSPITALS (EXCEPT ALCOHOLISM DRUG ADDICTION)
